ClusterID,NumPixel,minSimilarity,AvgSimilarity, AvgR,AvgG,AvgB
1,2,1.0000,1.0000,91,150,184
2,2,1.0000,1.0000,90,150,185
3,3,1.0000,1.0000,89,150,185
4,6,0.9672,0.9880,87,149,184
5,6,0.9915,0.9968,84,146,176
6,4,1.0000,1.0000,83,145,178
7,4,1.0000,1.0000,81,145,178
8,9,0.9611,0.9898,80,144,176
9,4,1.0000,1.0000,80,145,179
10,6,1.0000,1.0000,80,146,180
11,2,1.0000,1.0000,78,143,177
12,5,0.9833,0.9929,77,140,173
13,30,0.9649,0.9935,75,138,173
14,15,0.9917,0.9976,74,138,174
15,3,0.9951,0.9976,74,134,170
16,43,0.9893,0.9976,75,135,168
17,6,0.9939,0.9965,76,137,169
18,9,0.9970,0.9996,73,134,165
19,15,0.9967,0.9985,71,134,166
20,8,0.9981,0.9997,70,133,167
21,19,0.9916,0.9970,68,131,166
22,2,0.9921,0.9921,69,132,166
23,33,0.9718,0.9956,70,131,165
24,2,1.0000,1.0000,70,123,151
25,2,1.0000,1.0000,69,123,151
26,5,0.9743,0.9921,68,128,156
27,60,0.9878,0.9965,64,128,160
28,5,1.0000,1.0000,66,128,162
29,174,0.9675,0.9981,64,124,159
30,1586,0.9633,0.9944,53,110,145
31,6,0.9982,0.9996,63,123,157
32,4,1.0000,1.0000,62,122,156
33,10,1.0000,1.0000,60,120,154
34,18,0.9975,0.9999,61,121,154
35,9,1.0000,1.0000,63,123,157
36,18,1.0000,1.0000,60,120,154
37,9,0.9972,0.9993,61,122,153
38,176,0.9763,0.9957,61,118,152
39,11,0.9870,0.9954,59,117,151
40,2,1.0000,1.0000,58,116,150
41,6,1.0000,1.0000,57,116,150
42,5,0.9908,0.9977,56,115,149
43,32,0.9912,0.9986,54,115,148
44,119,0.9648,0.9935,52,114,149
45,3,1.0000,1.0000,52,114,146
46,6,1.0000,1.0000,50,113,146
47,2,1.0000,1.0000,52,115,148
48,137,0.9762,0.9957,57,114,147
49,29,0.9842,0.9962,53,110,141
50,88,0.9745,0.9976,55,111,145
51,18,0.9872,0.9983,56,113,145
52,74,0.9852,0.9984,53,109,144
53,4,1.0000,1.0000,49,105,142
54,6,1.0000,1.0000,48,104,141
55,39,1.0000,1.0000,51,107,144
56,34,1.0000,1.0000,53,109,146
57,36,1.0000,1.0000,52,108,145
58,9,1.0000,1.0000,51,107,144
59,5,1.0000,1.0000,56,111,146
60,3,1.0000,1.0000,56,111,143
61,4,0.9687,0.9794,92,148,180
62,2,0.9935,0.9935,53,107,142
63,5,0.9703,0.9875,86,146,177
64,7,0.9617,0.9936,54,106,145
65,86,0.9798,0.9935,46,104,139
66,6,1.0000,1.0000,45,100,133
67,2779,0.9697,0.9946,51,108,143
68,6,0.9948,0.9990,44,103,135
69,58,0.9970,0.9998,46,106,141
70,6,1.0000,1.0000,44,104,140
71,6,1.0000,1.0000,42,102,138
72,2,1.0000,1.0000,45,105,141
73,24,1.0000,1.0000,47,107,143
74,14,0.9946,0.9984,43,101,139
75,2,1.0000,1.0000,46,101,142
76,4,0.9966,0.9989,46,105,138
77,2,1.0000,1.0000,48,105,138
78,50,0.9863,0.9976,48,108,143
79,4,0.9883,0.9961,49,106,141
80,16,0.9870,0.9959,47,108,141
81,11,0.9750,0.9874,88,147,179
82,2,1.0000,1.0000,86,147,179
83,2,1.0000,1.0000,84,145,175
84,3,1.0000,1.0000,83,145,177
85,2,1.0000,1.0000,83,145,178
86,4,0.9906,0.9969,78,141,172
87,19,0.9942,0.9993,72,134,167
88,12,0.9911,0.9971,75,129,160
89,12,0.9938,0.9971,65,126,160
90,7,1.0000,1.0000,56,109,140
91,6,1.0000,1.0000,53,109,146
92,33,1.0000,1.0000,48,108,144
93,5,1.0000,1.0000,51,109,143
94,2,1.0000,1.0000,91,148,181
95,9,0.9822,0.9930,84,145,176
96,8,0.9968,0.9980,74,134,165
97,8,0.9902,0.9964,84,145,174
98,73,0.9452,0.9939,82,143,174
99,30,0.9697,0.9944,76,136,170
100,2,0.9936,0.9936,65,129,159
101,45,0.9956,0.9996,56,113,149
102,5,1.0000,1.0000,54,110,144
103,2,1.0000,1.0000,55,111,147
104,22,0.9935,0.9986,56,112,148
105,8,1.0000,1.0000,54,110,147
106,9,1.0000,1.0000,44,104,141
107,17,1.0000,1.0000,45,105,141
108,4,1.0000,1.0000,93,148,179
109,2,0.9648,0.9648,90,147,179
110,2,1.0000,1.0000,90,146,176
111,81,0.9674,0.9918,85,146,175
112,23,0.9811,0.9907,81,145,177
113,3,0.9859,0.9930,78,137,169
114,4,0.9902,0.9950,76,136,168
115,4,0.9942,0.9981,73,130,163
116,21,0.9932,0.9981,67,126,160
117,402,0.9190,0.9944,60,118,151
118,2,1.0000,1.0000,93,147,179
119,9,0.9922,0.9990,90,145,175
120,41,0.9940,0.9981,70,133,168
121,5,0.9956,0.9975,66,130,164
122,11,1.0000,1.0000,58,114,151
123,91,0.9741,0.9992,55,111,148
124,10,1.0000,1.0000,93,146,177
125,2,1.0000,1.0000,93,147,178
126,2,1.0000,1.0000,89,145,175
127,12,0.9922,0.9970,67,132,168
128,24,0.9938,0.9978,65,132,167
129,39,0.9912,0.9987,65,125,156
130,212,0.9840,0.9956,58,114,150
131,41,0.9778,0.9962,65,120,154
132,34,0.9799,0.9940,55,118,151
133,9,0.9993,0.9997,81,140,171
134,3,0.9761,0.9880,79,138,170
135,16,0.9923,0.9966,69,133,170
136,15,1.0000,1.0000,65,125,159
137,18,0.9935,0.9987,56,112,147
138,29,1.0000,1.0000,56,112,149
139,16,1.0000,1.0000,49,108,142
140,5,1.0000,1.0000,54,107,138
141,2,1.0000,1.0000,92,146,177
142,3,0.9721,0.9801,90,145,176
143,4,1.0000,1.0000,86,145,175
144,17,0.9728,0.9904,79,140,175
145,52,0.9885,0.9979,76,137,171
146,28,0.9842,0.9937,68,128,161
147,3,0.9975,0.9976,61,123,155
148,21,0.9857,0.9954,66,124,156
149,27,0.9800,0.9964,64,119,154
150,3,1.0000,1.0000,59,118,152
151,4,0.9941,0.9980,50,108,143
152,2,1.0000,1.0000,92,147,180
153,4,0.9933,0.9959,82,144,174
154,4,1.0000,1.0000,82,144,175
155,3,1.0000,1.0000,81,141,175
156,3,0.9993,0.9997,81,140,173
157,5,0.9962,0.9981,71,134,168
158,9,0.9918,0.9959,66,125,159
159,15,0.9918,0.9962,57,118,153
160,16,1.0000,1.0000,54,110,147
161,69,0.9877,0.9979,55,113,148
162,11,0.9610,0.9892,91,147,181
163,13,0.9716,0.9917,83,146,179
164,4,1.0000,1.0000,81,141,176
165,16,0.9843,0.9952,77,138,169
166,3,0.9908,0.9946,66,131,165
167,6,0.9975,0.9995,63,124,155
168,3,0.9976,0.9988,58,119,153
169,19,0.9930,0.9978,59,115,150
170,2,0.9969,0.9969,52,110,145
171,7,0.9929,0.9977,49,109,142
172,14,0.9972,0.9994,82,141,177
173,3,0.9938,0.9953,73,136,171
174,2,1.0000,1.0000,67,127,161
175,62,0.9832,0.9955,61,123,156
176,5,0.9928,0.9982,61,117,152
177,12,0.9976,0.9998,61,120,154
178,8,0.9961,0.9978,62,119,149
179,16,1.0000,1.0000,53,109,146
180,12,1.0000,1.0000,56,112,149
181,8,0.9882,0.9962,90,148,183
182,5,0.9980,0.9995,90,148,182
183,58,0.9417,0.9950,91,148,181
184,7,0.9796,0.9898,85,147,181
185,5,0.9888,0.9944,77,140,176
186,2,0.9934,0.9934,74,138,171
187,36,0.9656,0.9957,72,134,170
188,53,0.9872,0.9980,68,127,161
189,20,0.9970,0.9994,55,113,148
190,2,1.0000,1.0000,55,111,148
191,7,0.9902,0.9974,56,112,148
192,10,0.9903,0.9962,71,134,171
193,2,0.9955,0.9955,68,134,171
194,29,0.9712,0.9953,70,130,162
195,9,1.0000,1.0000,72,131,163
196,3,0.9912,0.9956,65,124,157
197,11,0.9973,0.9997,63,120,154
198,6,0.9889,0.9978,89,147,181
199,2,1.0000,1.0000,78,139,170
200,48,0.9919,0.9987,67,127,161
201,26,0.9917,0.9977,60,122,155
202,7,0.9981,0.9997,63,126,157
203,2,1.0000,1.0000,64,126,158
204,20,0.9867,0.9959,59,118,148
205,12,0.9925,0.9967,58,114,147
206,42,1.0000,1.0000,55,115,149
207,15,0.9835,0.9967,56,113,149
208,2,1.0000,1.0000,55,110,147
209,273,0.9656,0.9942,60,114,148
210,2,1.0000,1.0000,94,150,184
211,5,1.0000,1.0000,94,150,183
212,25,0.9798,0.9973,87,147,181
213,9,0.9981,0.9998,83,141,175
214,2,1.0000,1.0000,82,142,175
215,3,0.9993,0.9996,83,140,177
216,2,1.0000,1.0000,78,139,172
217,9,0.9929,0.9991,79,140,173
218,24,0.9824,0.9945,77,138,172
219,3,0.9986,0.9993,70,133,168
220,15,0.9921,0.9974,72,133,168
221,43,0.9844,0.9947,72,128,160
222,3,0.9989,0.9995,61,125,159
223,27,0.9845,0.9994,66,122,157
224,56,0.9901,0.9995,65,121,156
225,12,1.0000,1.0000,63,117,149
226,2,1.0000,1.0000,96,152,185
227,4,1.0000,1.0000,96,153,186
228,2,1.0000,1.0000,87,146,180
229,3,0.9992,0.9992,83,140,174
230,7,0.9864,0.9977,82,140,173
231,12,1.0000,1.0000,83,140,173
232,14,0.9739,0.9931,82,140,174
233,16,1.0000,1.0000,68,124,159
234,12,1.0000,1.0000,66,122,157
235,2,1.0000,1.0000,58,118,148
236,2,1.0000,1.0000,58,113,149
237,304,0.9795,0.9952,59,114,150
238,3,0.9973,0.9986,55,111,149
239,37,1.0000,1.0000,97,153,186
240,5,1.0000,1.0000,92,149,182
241,8,1.0000,1.0000,83,142,174
242,3,1.0000,1.0000,84,141,174
243,3,0.9992,0.9992,83,140,173
244,38,0.9759,0.9979,65,125,160
245,3,0.9964,0.9982,60,115,148
246,150,0.9710,0.9960,61,116,151
247,21,0.9834,0.9944,69,117,151
248,80,0.9453,0.9931,91,150,181
249,12,1.0000,1.0000,93,149,182
250,8,0.9883,0.9966,89,148,182
251,3,0.9978,0.9989,84,141,173
252,15,0.9977,0.9995,84,141,172
253,21,0.9726,0.9964,70,128,161
254,2,0.9997,0.9997,65,127,162
255,16,0.9835,0.9963,63,124,158
256,4,0.9961,0.9987,67,120,152
257,7,0.9931,0.9983,56,111,148
258,24,0.9768,0.9980,56,113,149
259,11,0.9817,0.9943,65,113,149
260,5,0.9918,0.9939,62,113,150
261,4,0.9870,0.9957,83,141,171
262,2,0.9933,0.9933,78,137,170
263,47,0.9896,0.9975,74,135,170
264,14,0.9922,0.9988,67,123,158
265,12,0.9972,0.9995,67,121,155
266,2,1.0000,1.0000,57,115,150
267,14,0.9967,0.9995,59,115,149
268,5,0.9958,0.9979,68,114,150
269,7,1.0000,1.0000,87,146,180
270,39,0.9750,0.9926,85,142,174
271,14,0.9852,0.9953,82,138,169
272,65,0.9542,0.9939,83,140,172
273,9,0.9814,0.9948,77,136,169
274,5,0.9991,0.9998,74,131,161
275,58,0.9918,0.9984,68,126,160
276,14,1.0000,1.0000,62,118,153
277,3,1.0000,1.0000,57,116,150
278,169,0.9789,0.9944,59,114,148
279,6,0.9952,0.9981,69,115,149
280,12,0.9910,0.9967,65,112,147
281,3,1.0000,1.0000,67,114,150
282,10,1.0000,1.0000,96,152,185
283,4,1.0000,1.0000,89,148,182
284,3,0.9819,0.9909,86,142,172
285,6,1.0000,1.0000,78,135,165
286,2,1.0000,1.0000,76,135,165
287,3,0.9960,0.9980,76,136,169
288,7,0.9965,0.9988,75,136,173
289,55,0.9860,0.9961,75,134,167
290,15,0.9922,0.9994,67,126,160
291,8,0.9760,0.9946,66,125,160
292,9,0.9899,0.9975,66,120,155
293,64,0.9918,0.9975,60,115,153
294,3,0.9934,0.9967,58,116,151
295,2,1.0000,1.0000,57,116,150
296,37,0.9891,0.9981,58,114,148
297,2,1.0000,1.0000,65,115,149
298,5,1.0000,1.0000,67,113,147
299,2,1.0000,1.0000,93,149,182
300,12,1.0000,1.0000,89,145,178
301,3,1.0000,1.0000,83,139,169
302,64,0.9688,0.9963,71,132,166
303,179,0.9575,0.9958,63,118,153
304,358,0.9777,0.9932,65,117,154
305,12,1.0000,1.0000,61,111,144
306,2,1.0000,1.0000,69,116,150
307,3,0.9786,0.9893,90,148,171
308,93,0.9563,0.9906,78,140,175
309,62,0.9345,0.9965,74,133,165
310,8,1.0000,1.0000,68,124,159
311,3,0.9969,0.9985,59,115,150
312,6,0.9915,0.9965,69,116,150
313,20,0.9883,0.9990,88,148,181
314,2,1.0000,1.0000,86,146,180
315,24,0.9933,0.9984,73,132,165
316,46,0.9664,0.9977,69,125,160
317,6,1.0000,1.0000,89,149,183
318,3,1.0000,1.0000,84,143,176
319,6,1.0000,1.0000,88,143,174
320,46,0.9892,0.9978,66,123,158
321,25,0.9821,0.9955,64,122,158
322,7,0.9893,0.9977,62,116,152
323,7,0.9926,0.9988,60,114,150
324,5,1.0000,1.0000,52,108,143
325,3,1.0000,1.0000,99,155,188
326,26,0.9949,0.9996,100,156,189
327,5,1.0000,1.0000,93,150,183
328,4,1.0000,1.0000,92,150,183
329,2,1.0000,1.0000,90,150,183
330,49,0.8111,0.9761,89,145,176
331,3,1.0000,1.0000,90,144,168
332,4,0.9920,0.9958,72,133,168
333,7,0.9987,0.9996,72,129,160
334,31,0.9732,0.9965,69,126,161
335,10,1.0000,1.0000,70,126,161
336,4,1.0000,1.0000,62,119,156
337,6,0.9915,0.9983,63,121,158
338,13,0.9985,0.9995,65,121,158
339,4,0.9919,0.9973,66,121,159
340,7,0.9923,0.9975,65,122,159
341,16,0.9974,0.9995,60,118,153
342,32,0.9865,0.9957,62,119,154
343,5,0.9968,0.9992,60,115,150
344,79,0.9797,0.9936,54,116,152
345,2,1.0000,1.0000,63,119,155
346,18,0.9653,0.9954,96,152,185
347,4,1.0000,1.0000,84,144,178
348,3,0.9917,0.9959,83,143,178
349,3,0.9949,0.9975,72,133,165
350,59,0.9874,0.9973,72,132,167
351,5,0.9921,0.9941,64,119,157
352,64,0.9885,0.9985,63,122,157
353,11,1.0000,1.0000,61,115,151
354,5,0.9959,0.9980,60,115,146
355,5,0.9960,0.9980,59,115,146
356,10,1.0000,1.0000,54,108,144
357,3,1.0000,1.0000,89,148,180
358,2,1.0000,1.0000,82,144,178
359,23,0.9860,0.9966,71,128,163
360,5,0.9923,0.9972,70,127,162
361,3,1.0000,1.0000,68,124,159
362,19,0.9884,0.9972,67,122,157
363,2,0.9996,0.9996,73,126,162
364,97,0.9716,0.9972,72,126,162
365,14,0.9932,0.9986,62,121,158
366,22,0.9867,0.9965,59,117,155
367,16,0.9645,0.9946,61,116,151
368,22,0.9921,0.9993,61,113,149
369,4,0.9929,0.9976,58,112,146
370,28,0.9886,0.9984,59,112,146
371,3,1.0000,1.0000,54,109,146
372,45,0.9864,0.9968,56,117,155
373,3,0.9806,0.9885,59,119,157
374,5,0.9020,0.9586,93,147,174
375,4,1.0000,1.0000,88,149,182
376,5,0.9811,0.9908,84,144,178
377,3,0.9935,0.9967,74,136,171
378,5,0.9934,0.9973,76,133,164
379,5,0.9968,0.9981,73,129,162
380,2,1.0000,1.0000,72,128,161
381,2,1.0000,1.0000,64,122,159
382,62,0.9900,0.9985,63,121,156
383,272,0.9534,0.9961,63,118,153
384,5,1.0000,1.0000,63,115,151
385,11,0.9831,0.9958,59,113,148
386,335,0.9750,0.9953,59,113,150
387,83,0.9774,0.9959,63,116,150
388,18,0.9946,0.9994,100,156,188
389,3,1.0000,1.0000,91,148,176
390,2,1.0000,1.0000,90,144,171
391,8,0.9911,0.9984,79,137,174
392,2,0.9951,0.9951,82,144,178
393,3,0.9939,0.9957,78,133,164
394,5,0.9923,0.9963,74,132,167
395,17,0.9933,0.9987,73,131,164
396,63,0.8936,0.9921,75,131,165
397,2,0.9926,0.9926,65,122,158
398,12,1.0000,1.0000,60,122,159
399,4,0.9937,0.9979,61,122,159
400,32,0.9793,0.9963,61,121,160
401,2,1.0000,1.0000,61,117,152
402,2,1.0000,1.0000,63,120,156
403,5,0.9961,0.9981,63,113,149
404,4,1.0000,1.0000,55,109,146
405,2,1.0000,1.0000,94,150,182
406,5,1.0000,1.0000,92,150,180
407,2,1.0000,1.0000,85,144,178
408,13,0.9731,0.9919,79,133,167
409,18,0.9937,0.9985,63,120,157
410,12,0.9960,0.9989,65,113,149
411,2,1.0000,1.0000,61,113,149
412,6,1.0000,1.0000,55,108,144
413,5,1.0000,1.0000,98,155,185
414,2,1.0000,1.0000,96,152,183
415,3,1.0000,1.0000,93,150,180
416,2,1.0000,1.0000,94,148,171
417,2,1.0000,1.0000,99,148,174
418,3,1.0000,1.0000,85,144,173
419,6,0.9438,0.9808,85,143,175
420,3,0.9877,0.9938,80,138,174
421,4,0.9846,0.9949,83,138,174
422,7,0.9880,0.9950,80,133,163
423,57,0.9840,0.9955,69,122,158
424,25,1.0000,1.0000,58,110,147
425,134,0.9723,0.9962,62,117,153
426,70,0.9622,0.9980,64,114,151
427,2,1.0000,1.0000,58,112,148
428,8,1.0000,1.0000,102,157,188
429,2,1.0000,1.0000,101,156,187
430,12,1.0000,1.0000,100,155,186
431,3,1.0000,1.0000,96,153,183
432,2,1.0000,1.0000,89,149,176
433,7,0.8151,0.8859,95,142,163
434,4,0.7684,0.9166,99,144,167
435,2,1.0000,1.0000,94,144,170
436,2,0.9960,0.9960,84,141,176
437,2,1.0000,1.0000,84,139,173
438,3,0.9967,0.9984,82,138,174
439,5,0.9033,0.9758,83,142,173
440,12,0.9948,0.9990,61,117,153
441,6,0.5317,0.8489,99,141,161
442,6,0.9168,0.9566,95,141,165
443,2,1.0000,1.0000,93,144,161
444,2,1.0000,1.0000,95,144,161
445,5,0.9311,0.9818,89,138,161
446,4,0.9628,0.9876,87,138,171
447,3,1.0000,1.0000,88,138,170
448,4,0.9333,0.9707,83,140,167
449,11,0.9871,0.9972,79,133,171
450,17,0.9681,0.9945,74,132,168
451,2,0.9954,0.9954,74,131,166
452,26,0.9852,0.9955,70,129,165
453,4,0.9911,0.9970,72,126,161
454,5,0.9902,0.9962,66,122,156
455,3,1.0000,1.0000,65,122,160
456,12,0.9769,0.9940,65,122,157
457,4,0.9912,0.9971,56,114,151
458,2,1.0000,1.0000,63,120,157
459,4,1.0000,1.0000,61,118,155
460,6,0.9906,0.9966,62,119,155
461,8,0.9977,0.9991,60,119,155
462,13,0.9768,0.9929,69,119,156
463,2,0.9977,0.9977,60,118,154
464,4,0.9912,0.9958,61,114,146
465,4,0.7845,0.8919,99,144,171
466,2,1.0000,1.0000,100,155,185
467,4,1.0000,1.0000,100,154,185
468,25,0.9906,0.9984,99,153,185
469,4,0.8094,0.9197,91,145,172
470,2,0.9281,0.9281,90,143,166
471,7,0.8054,0.9298,102,137,153
472,4,0.8785,0.9068,96,128,149
473,3,1.0000,1.0000,95,135,160
474,3,1.0000,1.0000,95,135,149
475,3,0.9314,0.9657,95,131,151
476,2,1.0000,1.0000,90,131,152
477,2,0.9747,0.9747,92,131,152
478,3,0.9266,0.9341,87,135,158
479,3,0.9124,0.9371,90,137,154
480,3,0.9190,0.9515,88,139,164
481,2,0.9932,0.9932,85,142,165
482,3,0.9975,0.9988,78,133,164
483,10,0.9676,0.9859,76,135,172
484,43,0.9815,0.9939,69,128,163
485,3,0.9916,0.9958,71,126,162
486,10,0.9988,0.9999,65,123,159
487,3,0.9916,0.9958,66,123,156
488,2,1.0000,1.0000,66,124,160
489,17,0.9981,0.9994,68,124,158
490,308,0.7928,0.9923,62,114,149
491,3,1.0000,1.0000,57,110,141
492,9,1.0000,1.0000,57,109,146
493,2,1.0000,1.0000,55,113,151
494,40,0.9558,0.9936,65,119,156
495,19,0.9966,0.9998,105,161,192
496,3,1.0000,1.0000,104,159,190
497,19,0.9267,0.9939,99,154,185
498,3,0.9742,0.9871,99,153,183
499,2,1.0000,1.0000,96,141,162
500,3,0.9811,0.9906,102,130,147
501,2,0.9976,0.9976,101,117,134
502,3,0.9951,0.9975,100,111,121
503,3,0.9931,0.9966,98,110,120
504,3,0.9928,0.9964,96,106,115
505,6,0.9946,0.9989,95,100,108
506,6,0.9918,0.9961,97,106,110
507,2,1.0000,1.0000,95,114,112
508,4,0.9302,0.9634,104,123,127
509,5,1.0000,1.0000,95,128,140
510,2,0.9794,0.9794,92,128,140
511,5,0.9737,0.9858,92,130,144
512,3,0.9034,0.9357,92,135,145
513,3,0.9214,0.9262,93,138,153
514,3,0.8135,0.8547,96,140,159
515,6,0.9297,0.9662,89,141,163
516,3,0.9917,0.9959,79,133,164
517,8,0.9786,0.9932,74,134,171
518,81,0.9563,0.9929,78,131,166
519,2,0.9990,0.9990,72,129,163
520,5,0.9978,0.9995,72,122,158
521,36,0.9965,0.9994,67,123,158
522,2,1.0000,1.0000,66,123,160
523,5,0.9906,0.9939,96,95,108
524,5,1.0000,1.0000,110,128,140
525,3,0.9768,0.9884,98,128,140
526,2,0.8429,0.8429,106,140,155
527,2,0.9163,0.9163,105,142,156
528,5,0.8257,0.8844,100,142,159
529,2,0.9173,0.9173,95,142,160
530,7,0.6284,0.8181,90,127,147
531,7,0.9440,0.9717,84,130,154
532,2,1.0000,1.0000,84,132,164
533,2,1.0000,1.0000,81,133,164
534,45,0.9878,0.9980,72,126,161
535,20,0.9993,0.9999,71,125,162
536,12,0.9768,0.9967,66,121,158
537,3,0.9986,0.9993,67,125,159
538,24,0.9855,0.9964,71,124,157
539,2,1.0000,1.0000,69,124,158
540,7,0.9916,0.9972,67,121,157
541,27,0.9866,0.9973,67,119,152
542,30,0.9870,0.9965,66,121,156
543,5,1.0000,1.0000,61,119,156
544,3,1.0000,1.0000,57,112,143
545,2,1.0000,1.0000,57,112,146
546,21,0.9895,0.9995,71,120,158
547,5,1.0000,1.0000,70,121,158
548,6,0.9907,0.9963,100,150,183
549,3,1.0000,1.0000,101,150,179
550,4,0.8650,0.9550,111,145,169
551,3,1.0000,1.0000,111,143,168
552,2,1.0000,1.0000,103,124,139
553,4,1.0000,1.0000,97,91,103
554,6,1.0000,1.0000,112,128,140
555,2,0.9889,0.9889,122,128,140
556,6,0.9603,0.9915,136,138,143
557,4,0.8277,0.9426,119,139,145
558,3,1.0000,1.0000,107,139,151
559,2,0.9947,0.9947,78,136,167
560,12,0.9908,0.9968,79,132,166
561,2,0.9915,0.9915,78,133,166
562,4,1.0000,1.0000,73,131,167
563,6,0.9936,0.9950,71,130,167
564,2,1.0000,1.0000,69,123,158
565,50,0.9652,0.9944,70,124,160
566,15,0.9890,0.9976,68,121,157
567,9,0.9978,0.9989,62,119,155
568,162,0.9509,0.9961,67,114,152
569,7,0.9959,0.9993,62,111,147
570,75,0.9592,0.9947,64,111,146
571,21,0.9914,0.9983,64,114,147
572,55,0.9682,0.9952,68,120,158
573,3,1.0000,1.0000,101,158,188
574,3,0.9882,0.9941,100,150,180
575,3,1.0000,1.0000,111,143,155
576,3,1.0000,1.0000,85,84,95
577,6,0.9524,0.9844,93,84,88
578,3,0.9680,0.9728,97,97,101
579,3,0.9293,0.9646,100,142,155
580,7,0.9491,0.9696,83,135,161
581,2,1.0000,1.0000,80,138,170
582,3,1.0000,1.0000,80,138,172
583,5,0.9938,0.9984,72,131,167
584,45,0.9716,0.9969,71,127,162
585,13,0.9652,0.9940,69,124,161
586,10,0.9909,0.9989,67,124,161
587,2,0.9975,0.9975,70,124,157
588,9,0.9843,0.9938,66,119,153
589,7,0.9910,0.9965,66,119,154
590,3,1.0000,1.0000,62,114,150
591,17,0.9806,0.9982,105,162,193
592,2,1.0000,1.0000,102,153,185
593,6,0.9816,0.9891,100,144,178
594,2,1.0000,1.0000,111,143,164
595,2,0.9757,0.9757,78,76,87
596,4,0.9608,0.9869,64,70,78
597,3,0.9928,0.9964,46,28,30
598,6869,0.1578,0.9891,28,9,12
599,3,1.0000,1.0000,46,31,28
600,13,0.9884,0.9965,40,28,26
601,5,0.9922,0.9966,30,19,18
602,5,0.9792,0.9923,31,18,31
603,4,0.5015,0.8282,39,44,61
604,3,0.8123,0.8948,83,117,142
605,2,1.0000,1.0000,83,131,154
606,9,0.9633,0.9895,84,131,166
607,4,0.9907,0.9960,72,125,160
608,3,1.0000,1.0000,74,125,160
609,9,0.9919,0.9980,69,125,162
610,86,0.9804,0.9946,68,122,156
611,7,1.0000,1.0000,68,118,151
612,22,0.9914,0.9986,67,120,154
613,36,0.9911,0.9987,69,122,156
614,4,0.9965,0.9988,67,120,153
615,98,0.9463,0.9917,70,118,156
616,3,0.9979,0.9990,67,121,157
617,11,0.9966,0.9993,66,116,152
618,3,0.9923,0.9961,62,114,149
619,3,1.0000,1.0000,62,115,152
620,48,0.9847,0.9962,72,120,157
621,10,0.9913,0.9990,66,118,155
622,5,0.9913,0.9978,108,156,190
623,2,0.9817,0.9817,106,152,186
624,2,1.0000,1.0000,101,141,168
625,5,1.0000,1.0000,39,20,19
626,3,0.7252,0.7989,72,95,113
627,3,1.0000,1.0000,79,136,167
628,19,0.9909,0.9968,74,133,168
629,4,1.0000,1.0000,75,132,167
630,4,0.9699,0.9900,72,132,167
631,17,0.9890,0.9984,75,125,160
632,3,1.0000,1.0000,68,126,163
633,3,0.9961,0.9980,69,121,153
634,21,0.9891,0.9981,69,122,158
635,12,1.0000,1.0000,71,123,160
636,47,0.9798,0.9944,67,117,153
637,7,0.9906,0.9984,66,114,152
638,14,0.9806,0.9931,64,115,151
639,15,0.9890,0.9960,69,120,158
640,8,1.0000,1.0000,105,164,194
641,53,0.9750,0.9941,107,157,190
642,5,0.9259,0.9815,94,137,169
643,5,0.5451,0.8863,75,117,149
644,5,1.0000,1.0000,54,63,84
645,2,1.0000,1.0000,80,113,124
646,3,0.8327,0.9048,83,124,137
647,8,0.9338,0.9729,85,124,153
648,7,0.9559,0.9889,85,130,159
649,3,0.9901,0.9950,85,130,165
650,2,1.0000,1.0000,85,133,167
651,2,1.0000,1.0000,79,136,169
652,3,0.9922,0.9926,78,136,170
653,30,0.9912,0.9982,76,132,166
654,13,0.9922,0.9990,77,132,166
655,5,0.9771,0.9943,75,129,165
656,47,0.9678,0.9918,76,128,162
657,6,0.9902,0.9961,73,125,160
658,3,0.9935,0.9967,67,121,154
659,15,0.9869,0.9939,70,121,154
660,10,0.9936,0.9983,72,122,157
661,4,1.0000,1.0000,71,121,154
662,20,0.9887,0.9976,69,121,153
663,3,1.0000,1.0000,69,117,153
664,3,0.9891,0.9945,70,115,153
665,9,0.9931,0.9989,61,119,156
666,4,0.9904,0.9944,62,118,155
667,8,0.9887,0.9955,70,122,159
668,3,0.9964,0.9982,105,161,191
669,9,0.9331,0.9617,106,153,186
670,5,0.9642,0.9853,46,62,81
671,5,0.6960,0.9198,41,56,75
672,4,1.0000,1.0000,31,30,40
673,2,0.8313,0.8313,71,90,105
674,10,0.9623,0.9884,85,132,164
675,3,0.9937,0.9969,81,130,168
676,11,0.9710,0.9934,77,134,171
677,8,0.9916,0.9964,78,132,165
678,20,0.9725,0.9928,77,129,167
679,5,0.9922,0.9972,74,128,164
680,15,0.9931,0.9967,72,131,165
681,2,1.0000,1.0000,69,121,154
682,132,0.9739,0.9963,70,122,156
683,2,1.0000,1.0000,69,122,155
684,23,0.9902,0.9982,71,122,156
685,40,0.7926,0.9685,73,116,149
686,7,0.9980,0.9997,63,120,156
687,5,0.9979,0.9995,64,120,156
688,6,0.9905,0.9981,108,155,189
689,6,0.8186,0.9203,32,33,54
690,5,0.6211,0.7339,53,70,94
691,2,0.9915,0.9915,84,134,167
692,3,1.0000,1.0000,71,131,165
693,20,0.9906,0.9969,70,122,158
694,4,1.0000,1.0000,71,116,151
695,9,0.9918,0.9960,61,114,153
696,27,0.9780,0.9975,71,120,156
697,10,1.0000,1.0000,70,120,157
